date,beach_id,site,enterococci,water_temp_c,synthetic_flag,source_class
2025-04-10,coogee,Coogee,11,21.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-10,cronulla,Cronulla,13,21.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-10,balmoral,Balmoral,32,21.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-11,palm-beach,Palm Beach,7,21.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-11,north-steyne,North Steyne,7,21.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-11,bondi,Bondi,6,21.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-11,coogee,Coogee,15,21.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-11,cronulla,Cronulla,5,21.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-11,balmoral,Balmoral,46,21.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-12,palm-beach,Palm Beach,9,21.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-12,north-steyne,North Steyne,4,21.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-12,bondi,Bondi,8,21.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-12,coogee,Coogee,21,21.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-12,cronulla,Cronulla,12,21.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-12,balmoral,Balmoral,2,21.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-13,palm-beach,Palm Beach,12,21.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-13,north-steyne,North Steyne,1,21.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-13,bondi,Bondi,11,21.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-13,coogee,Coogee,5,21.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-13,cronulla,Cronulla,4,21.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-13,balmoral,Balmoral,3,21.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-14,palm-beach,Palm Beach,3,21.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-14,north-steyne,North Steyne,37,21.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-14,bondi,Bondi,2,21.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-14,coogee,Coogee,3,21.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-14,cronulla,Cronulla,10,21.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-14,balmoral,Balmoral,6,21.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-15,palm-beach,Palm Beach,2,21.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-15,north-steyne,North Steyne,12,21.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-15,bondi,Bondi,4,21.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-15,coogee,Coogee,16,21.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-15,cronulla,Cronulla,3,21.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-15,balmoral,Balmoral,3,21.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-16,palm-beach,Palm Beach,3,22.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-16,north-steyne,North Steyne,5,22.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-16,bondi,Bondi,4,22.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-16,coogee,Coogee,8,22.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-16,cronulla,Cronulla,1,22.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-16,balmoral,Balmoral,9,22.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-17,palm-beach,Palm Beach,4,22.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-17,north-steyne,North Steyne,1,22.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-17,bondi,Bondi,17,22.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-17,coogee,Coogee,1,22.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-17,cronulla,Cronulla,4,22.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-17,balmoral,Balmoral,14,22.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-18,palm-beach,Palm Beach,16,22.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-18,north-steyne,North Steyne,15,22.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-18,bondi,Bondi,5,22.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-18,coogee,Coogee,14,22.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-18,cronulla,Cronulla,5,22.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-18,balmoral,Balmoral,2,22.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-19,palm-beach,Palm Beach,23,22.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-19,north-steyne,North Steyne,7,22.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-19,bondi,Bondi,4,22.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-19,coogee,Coogee,5,22.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-19,cronulla,Cronulla,5,22.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-19,balmoral,Balmoral,4,22.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-20,palm-beach,Palm Beach,17,22.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-20,north-steyne,North Steyne,15,22.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-20,bondi,Bondi,16,22.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-20,coogee,Coogee,17,22.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-20,cronulla,Cronulla,3,22.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-20,balmoral,Balmoral,2,22.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-21,palm-beach,Palm Beach,2,22.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-21,north-steyne,North Steyne,3,22.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-21,bondi,Bondi,8,22.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-21,coogee,Coogee,8,22.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-21,cronulla,Cronulla,22,22.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-21,balmoral,Balmoral,2,22.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-22,palm-beach,Palm Beach,51,22.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-22,north-steyne,North Steyne,12,22.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-22,bondi,Bondi,7,22.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-22,coogee,Coogee,2,22.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-22,cronulla,Cronulla,14,22.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-22,balmoral,Balmoral,0,22.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-23,palm-beach,Palm Beach,2,22.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-23,north-steyne,North Steyne,11,22.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-23,bondi,Bondi,23,22.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-23,coogee,Coogee,78,22.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-23,cronulla,Cronulla,4,22.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-23,balmoral,Balmoral,25,22.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-24,palm-beach,Palm Beach,1,22.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-24,north-steyne,North Steyne,6,22.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-24,bondi,Bondi,3,22.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-24,coogee,Coogee,2,22.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-24,cronulla,Cronulla,1,22.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-24,balmoral,Balmoral,6,22.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-25,palm-beach,Palm Beach,3,22.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-25,north-steyne,North Steyne,6,22.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-25,bondi,Bondi,1,22.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-25,coogee,Coogee,4,22.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-25,cronulla,Cronulla,5,22.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-25,balmoral,Balmoral,2,22.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-26,palm-beach,Palm Beach,1,22.4,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-26,north-steyne,North Steyne,6,22.4,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-26,bondi,Bondi,1,22.4,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-26,coogee,Coogee,30,22.4,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-26,cronulla,Cronulla,13,22.4,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-26,balmoral,Balmoral,17,22.4,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-27,palm-beach,Palm Beach,0,22.4,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-27,north-steyne,North Steyne,5,22.4,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-27,bondi,Bondi,12,22.4,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-27,coogee,Coogee,1,22.4,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-27,cronulla,Cronulla,27,22.4,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-27,balmoral,Balmoral,3,22.4,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-28,palm-beach,Palm Beach,5,22.4,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-28,north-steyne,North Steyne,14,22.4,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-28,bondi,Bondi,2,22.4,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-28,coogee,Coogee,29,22.4,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-28,cronulla,Cronulla,45,22.4,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-28,balmoral,Balmoral,14,22.4,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-29,palm-beach,Palm Beach,3,22.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-29,north-steyne,North Steyne,17,22.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-29,bondi,Bondi,13,22.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-29,coogee,Coogee,10,22.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-29,cronulla,Cronulla,1,22.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-29,balmoral,Balmoral,1,22.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-30,palm-beach,Palm Beach,1,22.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-30,north-steyne,North Steyne,1,22.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-30,bondi,Bondi,13,22.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-30,coogee,Coogee,21,22.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-30,cronulla,Cronulla,17,22.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-04-30,balmoral,Balmoral,11,22.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-01,palm-beach,Palm Beach,6,22.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-01,north-steyne,North Steyne,14,22.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-01,bondi,Bondi,61,22.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-01,coogee,Coogee,9,22.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-01,cronulla,Cronulla,27,22.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-01,balmoral,Balmoral,18,22.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-02,palm-beach,Palm Beach,31,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-02,north-steyne,North Steyne,11,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-02,bondi,Bondi,11,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-02,coogee,Coogee,23,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-02,cronulla,Cronulla,5,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-02,balmoral,Balmoral,8,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-03,palm-beach,Palm Beach,14,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-03,north-steyne,North Steyne,3,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-03,bondi,Bondi,8,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-03,coogee,Coogee,2,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-03,cronulla,Cronulla,3,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-03,balmoral,Balmoral,2,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-04,palm-beach,Palm Beach,9,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-04,north-steyne,North Steyne,3,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-04,bondi,Bondi,3,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-04,coogee,Coogee,5,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-04,cronulla,Cronulla,9,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-04,balmoral,Balmoral,3,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-05,palm-beach,Palm Beach,9,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-05,north-steyne,North Steyne,1,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-05,bondi,Bondi,6,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-05,coogee,Coogee,9,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-05,cronulla,Cronulla,1,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-05,balmoral,Balmoral,24,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-06,palm-beach,Palm Beach,8,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-06,north-steyne,North Steyne,39,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-06,bondi,Bondi,13,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-06,coogee,Coogee,15,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-06,cronulla,Cronulla,16,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-06,balmoral,Balmoral,14,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-07,palm-beach,Palm Beach,7,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-07,north-steyne,North Steyne,4,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-07,bondi,Bondi,23,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-07,coogee,Coogee,37,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-07,cronulla,Cronulla,5,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-07,balmoral,Balmoral,2,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-08,palm-beach,Palm Beach,3,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-08,north-steyne,North Steyne,4,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-08,bondi,Bondi,17,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-08,coogee,Coogee,10,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-08,cronulla,Cronulla,6,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-08,balmoral,Balmoral,34,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-09,palm-beach,Palm Beach,15,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-09,north-steyne,North Steyne,4,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-09,bondi,Bondi,6,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-09,coogee,Coogee,4,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-09,cronulla,Cronulla,2,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-09,balmoral,Balmoral,2,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-10,palm-beach,Palm Beach,1,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-10,north-steyne,North Steyne,2,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-10,bondi,Bondi,3,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-10,coogee,Coogee,15,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-10,cronulla,Cronulla,3,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-10,balmoral,Balmoral,4,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-11,palm-beach,Palm Beach,13,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-11,north-steyne,North Steyne,15,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-11,bondi,Bondi,0,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-11,coogee,Coogee,6,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-11,cronulla,Cronulla,30,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-11,balmoral,Balmoral,2,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-12,palm-beach,Palm Beach,1,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-12,north-steyne,North Steyne,10,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-12,bondi,Bondi,29,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-12,coogee,Coogee,2,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-12,cronulla,Cronulla,8,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-12,balmoral,Balmoral,30,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-13,palm-beach,Palm Beach,3,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-13,north-steyne,North Steyne,2,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-13,bondi,Bondi,12,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-13,coogee,Coogee,6,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-13,cronulla,Cronulla,11,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-13,balmoral,Balmoral,2,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-14,palm-beach,Palm Beach,24,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-14,north-steyne,North Steyne,4,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-14,bondi,Bondi,47,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-14,coogee,Coogee,23,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-14,cronulla,Cronulla,13,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-14,balmoral,Balmoral,9,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-15,palm-beach,Palm Beach,22,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-15,north-steyne,North Steyne,34,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-15,bondi,Bondi,12,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-15,coogee,Coogee,8,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-15,cronulla,Cronulla,12,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-15,balmoral,Balmoral,1,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-16,palm-beach,Palm Beach,10,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-16,north-steyne,North Steyne,0,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-16,bondi,Bondi,3,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-16,coogee,Coogee,34,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-16,cronulla,Cronulla,21,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-16,balmoral,Balmoral,2,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-17,palm-beach,Palm Beach,0,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-17,north-steyne,North Steyne,22,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-17,bondi,Bondi,49,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-17,coogee,Coogee,5,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-17,cronulla,Cronulla,6,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-17,balmoral,Balmoral,9,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-18,palm-beach,Palm Beach,11,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-18,north-steyne,North Steyne,2,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-18,bondi,Bondi,7,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-18,coogee,Coogee,31,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-18,cronulla,Cronulla,0,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-18,balmoral,Balmoral,12,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-19,palm-beach,Palm Beach,3,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-19,north-steyne,North Steyne,24,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-19,bondi,Bondi,81,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-19,coogee,Coogee,71,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-19,cronulla,Cronulla,7,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-19,balmoral,Balmoral,13,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-20,palm-beach,Palm Beach,0,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-20,north-steyne,North Steyne,21,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-20,bondi,Bondi,10,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-20,coogee,Coogee,13,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-20,cronulla,Cronulla,50,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-20,balmoral,Balmoral,2,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-21,palm-beach,Palm Beach,11,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-21,north-steyne,North Steyne,15,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-21,bondi,Bondi,4,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-21,coogee,Coogee,5,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-21,cronulla,Cronulla,66,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-21,balmoral,Balmoral,20,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-22,palm-beach,Palm Beach,4,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-22,north-steyne,North Steyne,12,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-22,bondi,Bondi,1,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-22,coogee,Coogee,67,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-22,cronulla,Cronulla,5,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-22,balmoral,Balmoral,12,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-23,palm-beach,Palm Beach,8,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-23,north-steyne,North Steyne,3,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-23,bondi,Bondi,11,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-23,coogee,Coogee,17,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-23,cronulla,Cronulla,9,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-23,balmoral,Balmoral,1,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-24,palm-beach,Palm Beach,11,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-24,north-steyne,North Steyne,6,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-24,bondi,Bondi,4,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-24,coogee,Coogee,2,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-24,cronulla,Cronulla,6,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-24,balmoral,Balmoral,13,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-25,palm-beach,Palm Beach,23,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-25,north-steyne,North Steyne,9,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-25,bondi,Bondi,16,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-25,coogee,Coogee,40,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-25,cronulla,Cronulla,0,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-25,balmoral,Balmoral,12,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-26,palm-beach,Palm Beach,5,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-26,north-steyne,North Steyne,5,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-26,bondi,Bondi,2,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-26,coogee,Coogee,13,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-26,cronulla,Cronulla,12,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-26,balmoral,Balmoral,8,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-05-27,palm-beach,Palm Beach,31,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
